codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,6,0,6,0,6
31501,BOLIVAR,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
70703,CABEZAS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,14,0,14,0,14
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,14,0,14,0,14
20302,CAQUIAVIRI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,11,0,11,0,11
60302,CARAPARI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,10,0,10,0,10
31204,CHIMORE,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),violencia intrafamiliar,violencia contra la mujer,2003-07-01,5,0,5,0,5
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,14,0,14,0,14
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20301,CORO CORO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
21401,COROICO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
70704,CUEVO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,94,0,94,0,94
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
41101,EUCALIPTUS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
21105,LA ASUNTA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-07-01,35,0,35,0,35
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,16,0,16,0,16
80801,MAGDALENA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,25,0,25,0,25
50404,OCURI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
20702,PELECHUCO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
70601,PORTACHUELO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2003-07-01,12,0,12,0,12
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,5,0,5,0,5
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
21702,SAN PEDRO DE TIQUINA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
70303,SAN RAFAEL,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
30703,SICAYA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2003-07-01,10,0,10,0,10
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2003-07-01,10,0,10,0,10
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,20,0,20,0,20
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,3,0,3,0,3
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
50502,TORO TORO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,7,0,7,0,7
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
50201,UNCIA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,13,0,13,0,13
70801,VALLEGRANDE,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,4,0,4,0,4
31302,VILA VILA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-07-01,7,0,7,0,7
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,8,0,8,0,8
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-07-01,13,0,13,0,13
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2003-07-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2003-07-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
30501,ARANI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
50802,ATOCHA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
21203,BATALLAS,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,6,0,6,0,6
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,11,0,11,0,11
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20605,COMBAYA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70704,CUEVO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,69,0,69,0,69
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
41101,EUCALIPTUS,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
21105,LA ASUNTA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-08-01,22,0,22,0,22
21202,LAJA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,13,0,13,0,13
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,13,0,13,0,13
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
70502,PAILON,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
20702,PELECHUCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
50403,POCOATA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,8,0,8,0,8
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
21002,QUIME,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
80301,REYES,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
71302,SAIPINA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,6,0,6,0,6
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,11,0,11,0,11
20902,SAPAHAQUI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2003-08-01,13,0,13,0,13
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10402,TOMINA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
50502,TORO TORO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,18,0,18,0,18
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,7,0,7,0,7
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,5,0,5,0,5
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-08-01,6,0,6,0,6
10801,VILLA SERRANO,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-08-01,4,0,4,0,4
50602,VITICHI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,2,0,2,0,2
10602,YAMPARAEZ,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
21103,YANACACHI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2003-08-01,3,0,3,0,3
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
10301,ZUDAÑEZ,violencia intrafamiliar,violencia contra la mujer,2003-08-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
51301,ARAMPAMPA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50802,ATOCHA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
20503,AUCAPATA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21203,BATALLAS,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
70707,BOYUIBE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21304,CALAMARCA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,7,0,7,0,7
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,8,0,8,0,8
60302,CARAPARI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50702,CARIPUYO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,8,0,8,0,8
70702,CHARAGUA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
20605,COMBAYA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,85,0,85,0,85
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,6,0,6,0,6
21001,INQUISIVI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-09-01,34,0,34,0,34
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,23,0,23,0,23
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,24,0,24,0,24
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
70502,PAILON,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
30202,PASORAPA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50403,POCOATA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
40601,POOPO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
70601,PORTACHUELO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,5,0,5,0,5
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
21002,QUIME,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
80301,REYES,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,23,0,23,0,23
80304,RURRENABAQUE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
71302,SAIPINA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
80302,SAN BORJA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
51001,SAN PABLO DE LIPEZ,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
30703,SICAYA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,7,0,7,0,7
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
41502,TODOS SANTOS,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
50502,TORO TORO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,2,0,2,0,2
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,9,0,9,0,9
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2003-09-01,3,0,3,0,3
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-09-01,12,0,12,0,12
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-09-01,4,0,4,0,4
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-09-01,11,0,11,0,11
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2003-09-01,1,0,1,0,1
